CpGmarker,chr:coord_hg19,EZH2_ENCFF516PTT
cg17895149,chr6:144329829,2.70058923201668
cg17965019,chr6:27858545,1.2887548174049492
cg17965230,chr6:106534206,1.3503417830886388
cg17966619,chr6:86160162,1.5527464722903292
cg18015044,chr6:30538844,0.5958046584652547
cg18071006,chr6:150390253,2.2105412141343304
cg18152712,chr6:20401723,0.30034994536504483
cg18159180,chr6:43022213,1.115186632645695
cg18172186,chr6:130758314,0.9317480900192499
cg18191162,chr6:39693228,0.6186706095265034
cg18201198,chr6:6623578,0.6689298903555644
cg18226566,chr6:11232665,0.35300620676870653
cg18237405,chr6:36807982,7.627030360728428
cg18253802,chr6:135501780,0.5814033096419309
cg18380975,chr6:34217207,0.8383590533697695
cg18403396,chr6:71666282,3.6011338037742937
cg18424091,chr6:31781814,0.4361510172746425
cg18533466,chr6:7107952,0.4496888964253471
cg18540871,chr6:143832937,1.0475445725674046
cg18555555,chr6:123099534,0.42154793534195634
cg18556540,chr6:30181032,0.6453686071898872
cg18651821,chr6:170894141,0.5786035943061039
cg18656170,chr6:31551425,0.48021496382734724
cg18676237,chr6:2903258,0.5644642704740129
cg18697049,chr6:111136368,0.10164596058632668
cg18710383,chr6:111279866,0.03699067428224997
cg18715868,chr6:27804866,1.4562496047959363
cg18719571,chr6:15664231,0.5221472563143086
cg18783796,chr6:110012478,0.4280195983122115
cg18841952,chr6:47652462,0.9704425446410428
cg18878034,chr6:43197151,0.46270344092364324
cg18885346,chr6:51953114,0.18075735235303417
cg18887228,chr6:64356606,1.4720360140253481
cg18943383,chr6:27777858,0.3340979813786219
cg18987220,chr6:146864247,0.9874087034764135
cg19055458,chr6:16128933,0.3825768569015208
cg19109431,chr6:44234511,0.4539379248595297
cg19118533,chr6:111927323,0.3569435092650744
cg19187185,chr6:90122497,2.5716226050384026
cg19190714,chr6:16238941,1.6222273481457012
cg19217872,chr6:28234843,1.0496720994202573
cg19221044,chr6:32806167,0.8508668602107469
cg19248557,chr6:32407838,0.3809217729621992
cg19318326,chr6:111580704,1.078974812702645
cg19339848,chr6:74170937,0.4282642645282936
cg19382714,chr6:29624846,1.0568015709184946
cg19404832,chr6:50681114,0.13346837687670737
cg19430897,chr6:26034145,0.9127686267853378
cg19439399,chr6:80656595,3.933713295810538
cg19448829,chr6:42531521,0.5744758327108369
cg19464016,chr6:106533958,0.734653140429844
cg19483159,chr6:159066182,0.6551009953913843
cg19506903,chr6:43484373,0.04001159731883955
cg19515446,chr6:26108335,0.633194163181538
cg19555986,chr6:136872119,2.4912689207795253
cg19557537,chr6:46620673,2.630410898950629
cg19561774,chr6:160679690,0.11242324028377819
cg19690214,chr6:154678326,0.3583554842153987
cg19697981,chr6:108487820,6.727087295560765
cg19799744,chr6:46138963,1.2226183622555244
cg19801560,chr6:26247253,0.0
cg19815376,chr6:114225306,1.0426602814708863
cg19823847,chr6:138539706,0.852530524654876
cg19839588,chr6:42419466,1.9989748878074702
cg19862344,chr6:49605181,0.25875169707652634
cg19899882,chr6:1313495,3.2022878439943687
cg19921353,chr6:33043574,0.5549986533021689
cg19963522,chr6:154677796,0.7923904531763082
cg19979896,chr6:150212118,0.007578254637872786
cg20010396,chr6:33285827,0.2752970313639415
cg20011833,chr6:90348585,1.2032470654073797
cg20029652,chr6:28249545,2.6786889007263945
cg20034100,chr6:125304496,1.4039917299872324
cg20095587,chr6:41130718,0.34384074331519016
cg20098887,chr6:146864520,1.1112534767968993
cg20134151,chr6:150463500,3.3969459007505765
cg20134215,chr6:100441407,0.56488486470427
cg20162076,chr6:6588089,0.8924679352606918
cg20164558,chr6:42952124,0.341606704820124
cg20226764,chr6:33771931,0.43512121868549736
cg20253551,chr6:152129400,3.2824240310531008
cg20284673,chr6:31940167,0.3395051561537526
cg20286200,chr6:133562267,1.0290811336843153
cg20291674,chr6:159240077,0.8394824403182527
cg20330472,chr6:133561932,0.9067105423482577
cg20376899,chr6:12290779,1.3729518803575091
cg20416179,chr6:150690143,0.5782900377550625
cg20481343,chr6:136871089,7.645730496047441
cg20520725,chr6:26217564,0.4138637097399134
cg20557567,chr6:33239694,0.7407964398884713
cg20598389,chr6:36854046,1.6550380806078637
cg20612615,chr6:105850408,1.1455659728097796
cg20624391,chr6:105584149,2.6295835246469017
cg20627916,chr6:152128328,2.010147226421613
cg20640433,chr6:129204206,1.232986905628309
cg20811607,chr6:109760831,0.5549501770378051
cg20856834,chr6:29342522,0.6170150351866225
cg20882852,chr6:122792503,0.47924543995215113
cg20884697,chr6:96025221,1.1905292544578971
cg20919556,chr6:154832050,0.8265906471266711
cg20925955,chr6:155412182,0.23709356242284513
cg20951539,chr6:36367819,1.0683132946639882
cg20965815,chr6:30919513,0.517333821948627
cg20967220,chr6:53013647,0.5737119688283179
cg20979799,chr6:117198560,1.3420423165223843
cg20980592,chr6:46761035,0.3044547535237529
cg20985014,chr6:112374151,0.4936583372125602
cg20988616,chr6:131958144,1.4505302115271514
cg21068339,chr6:7542819,10.06810960270223
cg21146268,chr6:26183508,0.5705166094172328
cg21166999,chr6:117746793,2.7103279641738856
cg21168884,chr6:170198971,0.5305170496725976
cg21222430,chr6:36647664,0.7297686095398264
cg21250296,chr6:26044405,0.6318276545353364
cg21264055,chr6:30523242,0.31946852647158275
cg21264329,chr6:90348123,1.126557194383959
cg21269897,chr6:27107002,0.4067838366638098
cg21273029,chr6:149068556,0.736197754480595
cg21296676,chr6:133561660,2.4119464964640707
cg21361470,chr6:84743033,1.785828211658316
cg21366535,chr6:159421281,0.37195348739624023
cg21434440,chr6:47446198,0.6955629929045489
cg21440587,chr6:31583458,0.4924344314155436
cg21486659,chr6:10747693,0.683157829349475
cg21529533,chr6:29796015,7.13320729738459
cg21548414,chr6:45983585,1.4662292760209252
cg21561142,chr6:18265208,1.2139667832940595
cg21604042,chr6:35181401,4.159185819197771
cg21607066,chr6:79787807,1.016105257736477
cg21610516,chr6:151186758,1.4619420023630385
cg21616088,chr6:99396064,0.8518988616448685
cg21626086,chr6:35704928,0.0
cg21627181,chr6:25754190,0.4179633418818067
cg21652958,chr6:169653961,2.1119816538847593
cg21663122,chr6:26250936,1.07903503561555
cg21684385,chr6:143772210,0.7633676688347076
cg21690892,chr6:42162428,0.16483037326104027
cg21712685,chr6:35744605,0.334892189116252
cg21716693,chr6:36806882,4.394575451377621
cg21729186,chr6:26285766,0.8684783817229426
cg21765730,chr6:155777175,1.6126448718686948
cg21769969,chr6:108396498,0.6164910990252459
cg21787291,chr6:124125170,1.1316759556606226
cg21792737,chr6:155776999,2.03792530164457
cg21829265,chr6:56911139,0.5899756162095249
cg21844956,chr6:25963442,0.5164698711654492
cg21872129,chr6:64281996,1.2986350236390891
cg21908116,chr6:53659077,0.14694136808489328
cg21926612,chr6:163149169,0.315479751128211
cg21970438,chr6:167738277,0.5818217760904174
cg21972430,chr6:125475126,2.1499805740287474
cg22004151,chr6:42952586,0.4025578770851554
cg22019980,chr6:127588823,1.4180836014616816
cg22023770,chr6:13486545,0.5193300520690005
cg22026853,chr6:99282887,3.9181171007584457
cg22030890,chr6:146865233,1.5058380824669342
cg22058458,chr6:79944186,0.668034515364509
cg22168676,chr6:10060780,0.8085018329489558
cg22182975,chr6:167571172,0.6147465254005946
cg22232206,chr6:43138185,0.49470832668932296
cg22244118,chr6:80714048,0.3958276318493032
cg22248011,chr6:52442381,0.7687244902079242
cg22264946,chr6:84937441,0.2871696975017129
cg22267176,chr6:170152116,1.1341617546622593
cg22313025,chr6:105307096,0.47817828091897274
cg22334665,chr6:110797497,1.400662299329206
cg22346765,chr6:41007522,0.6687286822427241
cg22349489,chr6:27114943,0.09532099512598462
cg22375610,chr6:41021161,0.5718569527391781
cg22432367,chr6:157098650,0.5417685339278414
cg22458065,chr6:31108108,0.0
cg22464186,chr6:47277552,3.2715258361990016
cg22487322,chr6:137366322,2.2852483351628976
cg22502502,chr6:25962567,0.5858590516663549
cg22532997,chr6:25279002,1.007579056216297
cg22572779,chr6:10434761,1.8715485648769987
cg22716127,chr6:71377855,0.7655109819628652
cg22719623,chr6:154360732,0.7479832635035836
cg22736354,chr6:18122719,0.2940096241651925
cg22762180,chr6:138428894,6.411364801506746
cg22788223,chr6:41040659,1.778720921300296
cg22814929,chr6:26458213,0.7213212481683626
cg22825487,chr6:133055183,0.1330242610334458
cg22858308,chr6:143095613,0.25193169616404315
cg22884082,chr6:88039023,0.04491807858545584
cg22909962,chr6:42847910,1.0655008413250606
cg22950391,chr6:28109938,0.20489144767460382
cg22970435,chr6:44310228,1.531707973848852
cg22984616,chr6:57037535,1.356403410583363
cg23013864,chr6:17393396,2.042802516659002
cg23020402,chr6:24666573,0.2813622210165509
cg23043245,chr6:34434076,1.9350048559264947
cg23070249,chr6:26125435,0.5553737812283033
cg23070585,chr6:33168452,0.5017335617780091
cg23090824,chr6:136173085,0.39736593052038827
cg23142900,chr6:30875883,0.8331220274479907
cg23172864,chr6:117923272,0.4267484029926861
cg23207527,chr6:17283113,2.2518922337272813
cg23235603,chr6:111136979,0.48174514151422165
cg23239444,chr6:34433320,2.0222076020038635
cg23269225,chr6:99395318,1.3742389298436648
cg23276695,chr6:88855716,0.6894014023634562
cg23350446,chr6:170893182,0.5696400196623623
cg23372001,chr6:27791640,0.31285275894210224
cg23442323,chr6:74406189,0.6537318255687296
cg23509869,chr6:31553441,1.3866529142916053
cg23517605,chr6:3228365,4.4793956000311415
cg23528708,chr6:13814945,0.4256839570113251
cg23538064,chr6:31913275,0.7856500389570013
cg23613030,chr6:47653656,0.8711907147915287
cg23621689,chr6:31691685,0.4964529938085418
cg23640903,chr6:13487662,0.3076070095981446
cg23651356,chr6:153452954,2.736697122640443
cg23654219,chr6:31127527,0.1979916948927311
cg23670203,chr6:36515856,0.10072812902511206
cg23696834,chr6:42928345,1.8253205060364301
cg23705973,chr6:26235061,1.1454127422740632
cg23741330,chr6:116832940,0.5208258045433168
cg23807646,chr6:35992685,3.7452681956445786
cg23822915,chr6:84569161,0.5559145110355054
cg23832061,chr6:109761667,0.9163300612026319
cg23858074,chr6:97730720,0.27885878405666115
cg23867624,chr6:1610197,4.6365325305230005
cg23887102,chr6:132891034,1.0179161836678845
cg23938476,chr6:30615339,1.0856594942008468
cg23973566,chr6:24877729,0.3705987948134653
cg23978322,chr6:97010439,1.8661318394608628
cg23978557,chr6:109760819,0.46956701301725723
cg24014661,chr6:44265669,4.939905991875323
cg24028122,chr6:96970001,1.4609499902202008
cg24076830,chr6:29325133,0.4639172723465727
cg24100167,chr6:160221433,0.2590206956625579
cg24101359,chr6:42928495,1.878619462177343
cg24155668,chr6:36098398,0.5311285329429883
cg24170535,chr6:36410553,0.7723518901335034
cg24176037,chr6:134274008,0.6689556074558648
cg24176563,chr6:133562776,0.834234244359699
cg24194539,chr6:106960065,0.39105152184529196
cg24204740,chr6:83903813,0.5984448491783808
cg24211388,chr6:31582837,0.03233174537482702
cg24220122,chr6:26659537,0.38389284789859507
cg24236938,chr6:43424191,0.8554236428101462
cg24273512,chr6:105628147,2.88929707867249
cg24276445,chr6:88854953,0.8492987138820706
cg24284910,chr6:86302808,0.5304456015031533
cg24298280,chr6:125305108,0.876381916038116
cg24317255,chr6:153452233,2.1360552734567637
cg24323031,chr6:52227260,0.3286144861259365
cg24342628,chr6:18155101,1.1661873669398395
cg24345247,chr6:26021916,0.06884443789646215
cg24349555,chr6:139456526,0.19342877933212052
cg24353833,chr6:30658612,0.6670065580163513
cg24453353,chr6:26104185,0.7774188302996152
cg24500683,chr6:64281771,1.2278714724015118
cg24520800,chr6:7389821,0.632082612065603
cg24558204,chr6:135376177,0.19460575702481733
cg24687051,chr6:73332073,0.6755201461309209
cg24692716,chr6:133119484,0.2929318348814424
cg24703717,chr6:29691168,0.3414037807326662
cg24710073,chr6:170864351,0.8657004296630992
cg24735489,chr6:31088352,1.8471340764490447
cg24751129,chr6:42928920,1.0656213955094391
cg24758027,chr6:122793162,0.7924033730404633
cg24816866,chr6:163149674,0.6570159988361701
cg24822446,chr6:37788018,0.3002352808181782
cg24831427,chr6:99842353,0.8538366657242811
cg24836175,chr6:31633040,0.2798854114111522
cg24870273,chr6:31938891,0.28293351394279936
cg24881834,chr6:84140997,0.6678923621142
cg24908499,chr6:43423540,5.534637403309791
cg24909975,chr6:160147912,0.4234062300209987
cg24914244,chr6:107078674,0.7776004781300885
cg24986572,chr6:28193283,1.7153783798812334
cg24991452,chr6:35996059,1.000442947978688
cg24994350,chr6:150038700,0.8823621797740013
cg25013058,chr6:126102409,0.9245772419724976
cg25014318,chr6:39016776,1.5884682781381203
cg25055477,chr6:34360916,0.8925547113739641
cg25089231,chr6:149067742,0.9847672684234277
cg25098095,chr6:142468318,0.8895001032405958
cg25107791,chr6:35764958,0.31005603959435535
cg25124223,chr6:150067614,0.31200887485781215
cg25136687,chr6:111805186,0.3388252300291585
cg25140370,chr6:391114,0.7293544815960074
cg25141674,chr6:72130689,4.425146507800666
cg25151806,chr6:11045370,1.2909714934088643
cg25157874,chr6:163835117,0.0
cg25181693,chr6:24495846,0.5516548348483896
cg25217765,chr6:90604299,0.7003842266717754
cg25226247,chr6:50785152,1.387358608685824
cg25263140,chr6:106959651,0.7219520848885439
cg25302370,chr6:88117530,2.798841706535168
cg25313204,chr6:160768801,0.33699490936319726
cg25324046,chr6:35889059,0.7025722353684337
cg25350411,chr6:144328917,3.4479584384737465
cg25366404,chr6:39895360,0.9437584951334166
cg25372103,chr6:170599661,3.833260901848277
cg25375764,chr6:24494665,0.9924872800744977
cg25383093,chr6:83902161,1.406797384309055
cg25391023,chr6:32374754,1.8123168376021255
cg25395108,chr6:167412704,0.007281920038851122
cg25399367,chr6:146136238,0.14042356491386146
cg25423576,chr6:117197952,2.1293116968468837
cg25426302,chr6:32120826,1.9267311192064214
cg25438963,chr6:26045663,0.6124009504505523
cg25457331,chr6:16238547,1.6101620232969744
cg25482967,chr6:42185468,0.8641413300114676
cg25488021,chr6:131277447,0.5931385738816939
cg25511429,chr6:6008125,5.015969515441362
cg25513133,chr6:149887296,0.41137345644303985
cg25535027,chr6:33169019,0.2651860323407109
cg25537962,chr6:74405564,1.3005812848149392
cg25545088,chr6:43398446,0.43209507816152976
cg25559625,chr6:12290322,0.8420906878468997
cg25589890,chr6:150284777,8.47000813900384
cg25629118,chr6:146113270,0.2677223313776335
cg25763788,chr6:78172950,1.4602870236608454
cg25764570,chr6:32407289,0.5125736136017297
cg25786862,chr6:49431288,1.4320621237790496
cg25824330,chr6:43655393,0.7588708713613543
cg25830052,chr6:35480426,1.1387391343081086
cg25834568,chr6:127439684,1.6575618427144618
cg25881193,chr6:26383297,0.29477256532767765
cg25887294,chr6:90539239,0.7094821494416406
cg25922239,chr6:33757077,0.5518338926266554
cg25923856,chr6:52536059,0.39349743616105315
cg25960313,chr6:153304131,0.9234373622998929
cg25994725,chr6:35703435,0.8909203011793388
cg26008464,chr6:134373624,0.5817337247201629
cg26014796,chr6:30043597,7.995662177887343
cg26081162,chr6:49518449,1.2288821641346463
cg26130726,chr6:84569839,0.421417610752315
cg26132665,chr6:88118362,0.6236681884660983
cg26165608,chr6:5261829,0.42477877768792416
cg26170660,chr6:28493601,0.6234553050519225
cg26174387,chr6:75994825,0.7526083530630554
cg26174752,chr6:97285948,1.738535985090489
cg26200580,chr6:170615273,1.383051373194578
cg26201579,chr6:74171602,0.20529778134495838
cg26222229,chr6:36842844,0.4179523642223672
cg26259575,chr6:30687946,1.0143432177213065
cg26287783,chr6:39083072,0.44352615533624207
cg26316946,chr6:101846967,0.4210615033223445
cg26384034,chr6:84744055,0.8079156947700757
cg26385286,chr6:10527815,1.1793735332768458
cg26424956,chr6:34101526,0.9683140326021913
cg26430450,chr6:57087242,1.4110522512485857
cg26450541,chr6:28235208,0.5948201218002157
cg26504906,chr6:27215675,1.1287104579575935
cg26523389,chr6:41040793,2.497821731163082
cg26568669,chr6:71276461,2.601371958368734
cg26620959,chr6:152958489,2.0867485399555386
cg26626042,chr6:32151594,0.659016091032813
cg26643856,chr6:32977349,0.3398661558839151
cg26656135,chr6:133562774,0.8364083093598002
cg26665419,chr6:107349290,0.3634365954601259
cg26675382,chr6:150067846,0.7021905481443738
cg26679231,chr6:80247134,0.7701778119044411
cg26741595,chr6:26158391,0.5899844567971931
cg26753137,chr6:13575449,1.4058980290729208
cg26780404,chr6:75915840,8.317270935324956
cg26791659,chr6:32163054,1.1556527589324703
cg26823505,chr6:35765589,0.3237669510288429
cg26824091,chr6:38670437,1.0758866789632306
cg26848248,chr6:7313728,0.9834366540361819
cg26875522,chr6:28219796,1.1236229871127967
cg26904406,chr6:111927312,0.36510084086374156
cg26928682,chr6:41168801,0.6922221246205661
cg26974738,chr6:33386261,0.4332425893096258
cg26985138,chr6:7590521,0.7370145808059974
cg27028749,chr6:26597531,1.1263713099415462
cg27038197,chr6:80247154,0.7817970150129456
cg27087525,chr6:17600386,0.8860074233384501
cg27090087,chr6:54172378,1.3912203053286545
cg27091233,chr6:31620917,0.18530341536921455
cg27091343,chr6:30130226,1.1589213701852241
cg27168844,chr6:52051317,0.44956961891003083
cg27199523,chr6:139094722,0.8491624687377949
cg27250759,chr6:20401608,0.2864794478452116
cg27292431,chr6:160543261,0.33196796829861
cg27293353,chr6:57182516,0.2074074287366986
cg27305662,chr6:31080305,1.037471692461028
cg27310686,chr6:149888373,0.5190161787660936
cg27316956,chr6:152958899,0.8600708979026338
cg27321931,chr6:7541442,6.597885710937424
cg27394038,chr6:36562217,0.5227531893294945
cg27464755,chr6:26537980,1.1590137275079837
cg27475152,chr6:26500083,0.662309693428049
cg27519140,chr6:30312645,0.5849073056568231
cg27557796,chr6:31688702,0.7724113338754659
cg27563210,chr6:41863441,0.21326266578456707
cg27573806,chr6:31774911,0.052115409451529864
cg27588902,chr6:42928151,2.6648001453822987
cg27631817,chr6:10060938,1.0198122903593163
cg27638713,chr6:52149159,0.2719618014415303
cg00003994,chr7:15725862,2.332402657689596
cg00096922,chr7:96654185,1.41011393635053
cg00167504,chr7:43798622,0.853827190518082
cg00240432,chr7:19157296,5.7789169618316425
cg00282683,chr7:156931995,0.5719323039352151
cg00292971,chr7:143060536,4.958411326134889
cg00309056,chr7:38218112,0.04823650750436093
cg00312919,chr7:38217710,0.30136913417878
cg00315936,chr7:127292739,0.7800653789406108
cg00323915,chr7:150264987,1.1525329617490792
cg00333226,chr7:49813763,0.737847988147688
cg00338893,chr7:140714614,1.4137102542375388
cg00367438,chr7:150780797,0.5441829201735165
cg00411097,chr7:1596050,0.561145131576091
cg00453193,chr7:115851050,0.5825892424494251
cg00485380,chr7:26240560,0.3425638396246475
cg00503840,chr7:96650509,2.434065872297025
cg00546491,chr7:32111062,1.0607448222482592
cg00548268,chr7:98245830,0.23754835069328176
cg00564163,chr7:87935979,1.2183382472492512
cg00577464,chr7:155604780,3.233620001788151
cg00644033,chr7:100544704,0.7651549061188971
cg00653387,chr7:137028535,0.851610741933385
cg00677811,chr7:45040321,0.4175000410722081
cg00702729,chr7:99757654,0.4473547363221794
cg00736326,chr7:98923878,0.5633652037069982
cg00784357,chr7:6413877,0.35964522679844996
cg00826384,chr7:121513065,1.7435250567676421
cg00827369,chr7:73588253,0.2983965328952618
cg00834958,chr7:100077147,0.8439074486419744
cg00836605,chr7:28220047,0.2929241222485045
cg00845900,chr7:129931729,0.3755195187660227
cg00884529,chr7:16685823,0.23274840418240078
cg00893242,chr7:127291580,0.6623553013117831
cg00901683,chr7:99036756,0.4578335954066821
cg00911873,chr7:18067463,0.6193528181299605
cg00929606,chr7:99680280,0.4595468689378657
cg00945507,chr7:54827677,0.36005122736653783
cg00947019,chr7:44887958,0.8365994621244749
cg00950418,chr7:105029125,0.8434429813798824
cg00955230,chr7:73669205,0.7660755671170584
cg00973677,chr7:136553595,0.6823329844528303
cg01104423,chr7:6098733,0.8056451869278477
cg01169624,chr7:94286936,2.0585400888747407
cg01169726,chr7:96654425,2.858395670120258
cg01177956,chr7:150756509,0.2788124485057488
cg01182585,chr7:23338735,1.3975262436783522
cg01182873,chr7:141464291,0.8592478336390117
cg01274660,chr7:100465625,1.0108420492110406
cg01353448,chr7:31726912,0.5950016646165206
cg01354473,chr7:27204803,5.731816920259052
cg01366419,chr7:70597091,0.10559600487611538
cg01381846,chr7:27204785,5.822005229697858
cg01430430,chr7:75914313,0.585657524720689
cg01476044,chr7:141695293,1.1591843500398935
cg01488147,chr7:94294080,0.5150426473106232
cg01541443,chr7:30185315,0.833047691871995
cg01584473,chr7:100663367,0.19139164849707016
cg01626227,chr7:99517289,0.3920375720000921
cg01638735,chr7:92462981,1.0170174432068395
cg01708964,chr7:44181791,1.372998921353918
cg01770232,chr7:22766155,0.8664251056097987
cg01796223,chr7:129933014,0.9618118329535696
cg01820777,chr7:1499734,0.8433097085899248
cg01827098,chr7:150211152,0.504438953841119
cg01830294,chr7:116963492,1.4522012213519089
cg01870826,chr7:5111875,0.7594104837301069
cg01939428,chr7:156931170,0.7327094207380775
cg01957330,chr7:26904470,0.4392213961132744
cg01966465,chr7:87257416,1.9250070724701347
cg01995513,chr7:24612568,0.9839475729370355
cg02005755,chr7:135412849,0.6717845064000298
cg02008154,chr7:35293537,3.7537508320035484
cg02053171,chr7:74489585,0.39405104837512733
cg02101486,chr7:96652245,2.787571483716703
cg02186966,chr7:93633904,0.7097522670640017
cg02244695,chr7:150497346,1.9991261456672687
cg02248486,chr7:27183196,1.118681599077144
cg02273392,chr7:100770414,0.6823237606712113
cg02290509,chr7:72992915,0.3305230658696477
cg02332073,chr7:130372419,0.3321453363743803
cg02372712,chr7:149470295,1.6433775653862894
cg02382666,chr7:134463454,1.0924852677711525
cg02391387,chr7:111202222,0.5197736354094193
cg02399449,chr7:90032850,0.6212209159150682
cg02399455,chr7:87855714,0.11790613514229543
cg02401978,chr7:149195465,1.8196372040489368
cg02480835,chr7:23221354,2.222529752890665
cg02490034,chr7:130125836,0.9646258152036595
cg02491878,chr7:138482580,0.7333441969759744
cg02512860,chr7:100880751,1.1930315102127722
cg02564523,chr7:102073539,0.48046182218632494
cg02611282,chr7:28338985,1.009089084114517
cg02629312,chr7:25268894,0.7158933164844489
cg02683985,chr7:559070,0.8843698653199726
cg02724472,chr7:102553293,2.426169204593002
cg02786019,chr7:142582859,0.2400059888041822
cg02797569,chr7:100200009,0.5653142512885115
cg02798801,chr7:99005263,0.6501273706072287
cg02841933,chr7:129251651,0.08601358986257615
cg02860543,chr7:23510648,11.417112980697517
cg02862153,chr7:101459386,0.1607141923577411
cg02902770,chr7:150039406,1.5920858075493887
cg02917064,chr7:150974464,1.1159174472019262
cg02946850,chr7:126882944,0.4898724987768473
cg03054529,chr7:30029938,0.539439757491585
cg03098361,chr7:73668406,0.7445990987995319
cg03100196,chr7:143077761,0.6268682201901576
cg03112433,chr7:90338555,0.9539329191098487
cg03147542,chr7:107383881,1.0962182328736694
cg03148461,chr7:140625066,1.2166024034011393
cg03166779,chr7:14029285,1.9430823263682035
cg03214212,chr7:16793334,1.8585581737860777
cg03338959,chr7:105926305,0.7759117533887117
cg03373857,chr7:74489715,0.16445690742751903
cg03375002,chr7:73623876,0.2764117132844473
cg03403539,chr7:23221679,0.989106560734442
cg03443922,chr7:107384711,0.9313900395670437
cg03494005,chr7:100183994,0.7997281064565045
cg03564506,chr7:98475901,1.0337276725549056
cg03665605,chr7:99064212,0.0
cg03682823,chr7:94286953,2.017325475031598
cg03700462,chr7:27135684,2.0501408346573315
cg03734783,chr7:150745709,0.2705897624950456
cg03775422,chr7:54610192,0.0
cg03792199,chr7:27702785,1.759798586442881
cg03842617,chr7:150688556,0.6284118811983123
cg03843951,chr7:50629634,0.2472815376862029
cg03860890,chr7:55086288,2.015631516675402
cg03910901,chr7:99686330,0.2613451364926269
cg03930970,chr7:6618160,1.0598307096601425
cg03964111,chr7:150498493,2.6979283546271766
cg03969997,chr7:73256865,0.12882114437750153
cg03998173,chr7:151217580,2.969939575528266
cg04008901,chr7:82072779,4.1656369431655005
cg04033650,chr7:72722679,0.13994608466464684
cg04036714,chr7:102789509,0.34939558451015157
cg04044561,chr7:100303839,0.5101734548435544
cg04084157,chr7:100809049,1.4008189164789537
cg04106190,chr7:120964168,0.7841773572333733
cg04108240,chr7:23572665,1.0916916693832512
cg04134859,chr7:73097692,0.8161844127344668
cg04144768,chr7:50628154,0.3710412672184352
cg04220579,chr7:915756,0.0
cg04265576,chr7:27187372,3.404161841197501
cg04317399,chr7:27170313,0.07721955044905741
cg04437590,chr7:123198030,0.3920441914972224
cg04454951,chr7:49813031,1.8161874860896732
cg04473302,chr7:107301217,2.428930539145434
cg04478795,chr7:128828120,1.0966125274090992
cg04498739,chr7:95226308,0.6544144049546963
cg04499325,chr7:37960317,2.4493902038754967
cg04508286,chr7:35840410,0.6668136952226597
cg04528819,chr7:130418315,2.791576365877565
cg04551925,chr7:30951740,0.6058552274085637
cg04619381,chr7:29603121,3.2982707872355075
cg04663487,chr7:115670804,0.563807150558046
cg04677163,chr7:116165941,4.594201697375709
cg04697562,chr7:99775862,0.9772763918165555
cg04737046,chr7:87109370,0.5710990959197803
cg04748010,chr7:39046213,0.6038709918311111
cg04748704,chr7:136553243,0.8858878711363919
cg04749372,chr7:30791871,0.47737348949225467
cg04796162,chr7:45961102,1.0916836721046905
cg04894993,chr7:129710370,0.20908992620477654
cg04922810,chr7:30721888,1.9087020230114906
cg04951204,chr7:94537584,2.404943236983625
cg04996020,chr7:107443898,0.36509667957512815
cg04999691,chr7:150027050,0.0
cg05057057,chr7:44613977,0.3544129367332506
cg05072008,chr7:50518647,0.17915548105489584
cg05079794,chr7:128050616,0.5064634735744791
cg05119831,chr7:158380179,0.620372111957864
cg05131524,chr7:87563251,0.7350021162235232
cg05142115,chr7:30544301,0.27847293602706785
cg05146205,chr7:101458365,1.208567414646434
cg05146762,chr7:73868174,1.1998650795801025
cg05163588,chr7:73498778,0.2839494413717132
cg05168404,chr7:5321726,0.07919700365708653
cg05253159,chr7:101928560,0.29814209396999675
cg05279864,chr7:87109319,0.5015352067730373
cg05284724,chr7:138818658,0.13835967672138738
cg05341115,chr7:123485591,0.6071741411513522
cg05343453,chr7:129847153,2.169201139500016
cg05386606,chr7:72972279,0.42773486491747925
cg05434957,chr7:8301435,1.027803709010531
cg05459203,chr7:44530674,0.7759664836072565
cg05556717,chr7:75419304,0.15179425700941584
cg05575043,chr7:99097635,0.5695323208323738
cg05592398,chr7:73497778,0.0
cg05608188,chr7:112430152,0.8931031221166216
cg05647526,chr7:128379677,0.7576469654900178
cg05660795,chr7:45928003,1.397841740130189
cg05719902,chr7:138348774,1.0387576014323723
cg05724065,chr7:56160528,0.6042624610915148
cg05742308,chr7:83824384,0.2680657105404243
cg05751159,chr7:130081017,0.01305269318031254
cg05755837,chr7:102937659,0.9307765751110942
cg05836145,chr7:20827117,4.149013667927122
cg05902852,chr7:79082393,0.4461510663763841
cg05937182,chr7:116593656,0.5362503529338171
cg06084117,chr7:132334901,0.7200011744760813
cg06145308,chr7:135195101,0.41280388571972265
cg06186973,chr7:75988652,0.26661209401644376
cg06277657,chr7:137532374,3.0381092062020243
cg06331674,chr7:32534854,0.7900050283964732
cg06363129,chr7:16505602,1.2049607939256397
cg06379754,chr7:82073573,2.364565822548997
cg06397837,chr7:27240251,14.079517756911585
cg06422910,chr7:130352926,0.37483765478443326
cg06434470,chr7:154429544,0.4897533182491388
cg06452064,chr7:23571393,0.5276614930712968
cg06456031,chr7:134832850,0.9022901029955419
cg06459378,chr7:99333757,0.4653530941342475
cg06466797,chr7:35735019,0.21420835430485352
cg06506864,chr7:34698188,0.5869795770344889
cg06533629,chr7:130419370,7.362423404493831
cg06537230,chr7:96653183,1.4265528611114198
cg06590610,chr7:50444317,0.26270530824352084
