CpGmarker,chr:coord_hg19,RNF2_ENCFF071CIY,RNF2_ENCFF857HEZ,RNF2_ENCFF320VKN,RNF2_ENCFF847TGB
cg01369413,chr11:5530544,1.2018169172832793,0.4972595048887177,0.8176545438326505,1.0296625890339401
cg01373706,chr11:18720729,3.2685083745423693,1.1789041976084436,2.1016219730983647,0.827130402524275
cg01404197,chr11:113644652,2.0819478144966754,1.7600876306952384,1.9527544884610355,1.3362954562144387
cg01442799,chr11:101981050,2.171759954860383,1.1736806204491423,1.5176438377087849,0.6681732078294207
cg01473816,chr11:34535281,1.1368991129118902,0.537048152966095,0.6691879818118421,0.5996512462967947
cg01485797,chr11:810820,1.1866719161260157,0.36877149573882617,0.48732152179886873,0.8679729179105259
cg01492649,chr11:86749237,2.0495010854077162,0.9282281317021187,1.101461697694964,0.9293242441002567
cg01511567,chr11:57103631,2.255693705153287,1.3397143377627518,1.9077305008942944,1.1547937711278102
cg01598642,chr11:5272039,0.7874320198472896,0.8187476627695888,1.4946722886211556,1.2029426002740264
cg01630869,chr11:65082120,3.599580816422912,0.8512110727237644,0.9380147362736395,1.145537781039081
cg01643624,chr11:8954893,1.5832935742606546,0.4887715147023189,0.5722642369995687,0.5840568138922836
cg01651364,chr11:96122651,1.6068279573744966,1.0505228956738613,1.4248813233173399,1.1484576798139368
cg01663295,chr11:65837194,2.6888148949627864,1.0577827831753472,1.348768400135183,0.9380654018938988
cg01705458,chr11:27384997,1.8261897934047955,1.497520624848078,0.9908450156673232,0.8716273374688298
cg01761409,chr11:87908192,1.730842585278271,0.8462515162708159,1.5082048454189538,1.3680326726073933
cg01772980,chr11:61957695,0.5841175563020302,0.7158730370445442,0.6565339631421905,0.5900205373020838
cg01800843,chr11:108092707,1.31919177393069,0.9818477553322428,1.3955226916624721,1.125549953625981
cg01866521,chr11:64646436,5.629934895365613,2.443595269820339,1.3429649622363045,0.9798617174203259
cg01879488,chr11:35160498,2.0103828104356873,1.6398906517504457,1.983082417240761,1.057824322336035
cg01882150,chr11:63933998,3.549149179993722,1.1864878596213095,1.4833482521727792,1.7941400958712856
cg01888411,chr11:34378293,1.022472243876826,0.6256803532416684,0.37786813121186824,0.49627658037324796
cg01888601,chr11:47736182,1.1639677110752857,1.027715017670705,0.8310282570762825,1.3655184510342795
cg01909245,chr11:1873757,0.752841404102687,0.9908734071730378,0.5223664798195523,0.9987452103015491
cg01959004,chr11:118928411,2.167755913853348,1.6159575273865774,1.7013501779099651,1.1552904707535248
cg01959848,chr11:57480394,1.1646219707486636,1.0406056831676764,1.057457857892995,1.1689757877157216
cg01971122,chr11:14993929,1.5536013009244962,0.6976439131614276,0.8784031882844958,1.3912419720629505
cg01991150,chr11:46407677,1.2433911254281118,0.6993294299912274,0.33844191921024847,0.7956528691133656
cg01991383,chr11:126139007,2.3604634723758458,1.3664882814795,0.6567091787991084,0.3025948630455426
cg02005336,chr11:61560123,4.060911311770318,1.4864159281414346,1.0606008238923224,1.2662025415094713
cg02046017,chr11:70707406,0.3488989550425227,1.4403938592372094,0.4446767091082219,0.7822032159106095
cg02055483,chr11:66188019,0.0,0.17168763030942835,0.2391647632115351,0.4477418639936352
cg02082342,chr11:124622373,0.4779162656636607,0.5691317898451241,0.8022513165140984,0.7669323647111431
cg02104644,chr11:61347820,0.7389439921129374,0.5256310427872617,0.8283004203342142,1.0955729749137326
cg02119229,chr11:112046248,1.0467713481916157,1.0955925109677778,0.9367993262937836,1.39392377179757
cg02157083,chr11:116662800,1.2133350854651292,0.5622206962762628,0.5234402501375003,0.38900433826327624
cg02166532,chr11:2159853,0.839285396726946,0.8019767656290621,0.3791158878595157,0.8288433073910692
cg02171008,chr11:8703884,2.317031778004996,1.2938351469146938,1.7335141156974279,1.253922539458905
cg02186948,chr11:36310854,1.9437727451027182,1.8068299312841267,1.2059958058402425,1.2572230704110163
cg02235880,chr11:22647123,2.9316028621131345,1.5871738457768934,1.5370720721539715,1.4306968080432636
cg02254407,chr11:73357159,1.6588194756733807,1.1904719991428299,0.9955164607326289,1.268207635368195
cg02284889,chr11:73882276,2.649855333373434,1.5767625736774054,1.0066345151225824,0.7051209189053486
cg02292024,chr11:57298349,2.0070849526255508,1.888985638606578,0.9075731183228053,0.886951844293875
cg02300906,chr11:22647486,2.6069391540755653,1.470041047605196,1.400007339784332,0.7797629410340602
cg02312751,chr11:2422528,1.4905345651722905,0.9110975582477755,0.8099668067589663,1.0635836201712972
cg02344238,chr11:65153777,5.16915325898482,1.845805012079843,2.0806199698674113,1.6295493820361664
cg02347487,chr11:7059103,0.6797054128679552,1.0267716750242466,1.027227609532135,1.1181786182961262
cg02360776,chr11:62521582,1.6056419106344333,0.9290441396527754,0.7594678804761453,0.6788093288268829
cg02398725,chr11:85376233,2.300062918324869,1.691185637305205,2.0164561108163466,0.6355013483926245
cg02420102,chr11:108338162,2.500906053623951,1.4781549079459801,1.2329392288985692,0.9480639408502792
cg02453653,chr11:62420979,2.2183744064590285,2.8435868323592475,1.715308554749239,1.150815838664547
cg02477931,chr11:131532721,0.3640344631939458,1.0018552254114366,0.6043352260256646,0.3572159205886194
cg02506426,chr11:77300504,4.4150087288638895,1.4050167309227133,2.286316803417301,1.461373283009874
cg02554810,chr11:64795040,3.08716918375724,4.632261699274591,1.7716350886887149,1.1160721692658422
cg02564733,chr11:130319074,0.0,0.4070593259875614,0.4154926438135399,0.17023723782446618
cg02586730,chr11:65639869,0.9489780579719163,0.3539689264987175,0.4590391270686266,0.59900064584323
cg02595219,chr11:74178761,3.6333211580119524,2.288303554058075,2.637350547937978,1.0839832685237514
cg02600515,chr11:62521696,1.5566579488447478,0.950160451214807,0.672483042142635,0.6504922713573437
cg02620470,chr11:44117187,1.8828485298929667,1.0667781592753165,1.9356123479524456,0.8618110472573306
cg02657360,chr11:2020560,1.3782653636171336,0.5935114935374914,0.5520530713912555,0.8460646398792837
cg02692952,chr11:36531754,3.785736034635891,1.5307583575534107,1.8248001482718603,0.7895388286607223
cg02712845,chr11:118973038,1.3266402245162432,1.3096673050128909,0.968667083844877,0.7190487005764112
cg02717866,chr11:61248887,0.6869478282191213,0.7549299079729732,0.6007506961091201,0.5322839395512369
cg02719634,chr11:2924899,1.1182294577137193,0.4101660056899016,0.7114300767977042,0.2529474575249037
cg02772367,chr11:47870447,1.776577241848829,0.7310469573424047,1.22446196855155,1.4751449689603506
cg02788102,chr11:115374969,0.5160592581863118,1.2160053118654617,0.834842450303627,0.16744105328348213
cg02795624,chr11:118992260,2.113435164354091,0.7703392015133713,0.8359035161367973,0.782612044615044
cg02807948,chr11:2153991,0.6365437550734998,0.4705211768423827,0.29314738521329187,0.07361895254722557
cg02831393,chr11:117014616,2.894414445111282,1.5438161810437343,1.5707361103590587,1.3239467585473286
cg02901159,chr11:77348811,3.9070155543282143,2.247650672372737,1.499109523106097,1.3764274166409214
cg02940164,chr11:3829971,1.4556071499636642,0.780671239976871,1.0449049342005627,1.0839232671587842
cg02965078,chr11:60623504,1.1317083710744196,1.0922205036417802,0.9417482015497964,0.487866285212914
cg02973416,chr11:796069,2.501041618963132,0.5237336906040101,0.7470600000417738,0.6989207212392826
cg02994974,chr11:13984544,0.4210195652861845,0.6412515461890774,0.4349927889958879,0.0
cg03024246,chr11:96124628,1.1420529219426419,0.6484642374025021,0.8201734651056608,1.1481051125431299
cg03055440,chr11:59950405,0.7808313936812622,1.2268895635432435,1.0745159406911702,0.7788917217543
cg03065661,chr11:93517413,2.5312620508403256,1.5744382096942227,1.6700479304998592,1.0734713392661992
cg03066138,chr11:809697,2.0064178734943456,2.1019577522230266,0.9143843172197033,0.7304414955903764
cg03087937,chr11:26593556,0.6702082620891847,1.140684823257073,0.6297959254269588,0.9368787959329505
cg03101664,chr11:64794610,1.3930711036088164,1.5228797304362727,1.0898205242549392,0.8182523183691829
cg03116740,chr11:841335,1.375729402847718,0.892507778290204,0.7930914723962322,1.6945121823403604
cg03143849,chr11:2904951,1.0417409000774274,0.8998731896095442,1.1966814954679208,2.1621186427047423
cg03160508,chr11:66823684,2.4714076310916435,1.1654411045244506,1.336395788073837,0.9099009458412256
cg03160637,chr11:61101089,2.573062089910531,0.9535675820269787,1.0636585262648186,1.4668596496903095
cg03165700,chr11:108093220,2.8807798439725083,1.555634393210423,1.3012439669516318,1.138164259846371
cg03222066,chr11:119019384,2.414192856324284,0.9254733921583751,0.7369376294630722,0.6950651343698216
cg03242880,chr11:111382915,1.2297420354555373,0.40848810461691193,0.859178500728417,0.8505364308630736
cg03245641,chr11:64703415,2.3972001151551035,0.9189483361351223,1.0113246613309865,1.4512823678906124
cg03293770,chr11:61197075,1.9647677206339087,0.7494105477434144,1.272080671460254,0.9811916201377747
cg03328804,chr11:75526289,1.9696038699804101,1.2736972117067276,1.370096905867655,0.37971002420879657
cg03332970,chr11:124632552,3.218516205908949,1.0791209736221152,1.3694442091440024,1.53008583641409
cg03365354,chr11:119187391,2.7505807270135665,1.1104995707918581,1.0232594778710173,0.7718303737200406
cg03366382,chr11:2182644,0.7840443938747605,0.21435162023713167,0.2676483042203726,0.16743586634162655
cg03429582,chr11:66406312,1.8732237704376924,1.6103017443136087,1.2290305267842927,0.925223995548234
cg03439703,chr11:14664991,5.0646477170715904,3.165661967900626,4.673339572036058,2.28098264135922
cg03445474,chr11:34073002,2.6065193364893706,1.4522343434003226,1.2288944111797875,0.368980074055177
cg03474731,chr11:125495234,2.3205348281491722,1.7809675577424113,2.2304435416944606,1.4886284525554971
cg03476370,chr11:77791237,1.3341210999913942,1.0127265855409855,1.4123985523594882,0.7556808225977748
cg03491478,chr11:45906914,1.7130039968990032,1.0291100787997542,1.3163221679126236,1.1305520993627218
cg03506489,chr11:30038788,0.273377363372622,0.47931985155751283,0.6568186054205954,0.1546787317851535
cg03510310,chr11:63331286,1.0561009290955607,0.582443567396994,0.8801045658582464,0.29807481071226616
cg03547797,chr11:22689644,0.4884501215897296,1.183341310208575,0.8113621736405199,0.782603956963356
cg03568064,chr11:45907500,2.292633670821154,0.8963587333882539,0.8979919959333472,0.8279328667314867
cg03591238,chr11:64885558,0.9859241627695554,1.0856120697132072,0.8496064864786486,0.7113060357416062
cg03609102,chr11:1244533,0.719037912878907,0.3485459841397635,0.22490904954008925,0.34047577149255615
cg03681481,chr11:65555418,0.6436602492582174,1.2160598555407915,0.5931862332577122,0.7933650590535114
cg03694261,chr11:122753977,1.7083914131297733,2.85219731473566,1.8421050901722136,1.8627289313627895
cg03699566,chr11:71900652,0.9732627407868307,0.2472962324607402,0.5067855147203603,0.5066901461553395
cg03764161,chr11:58912327,10.88496458262874,4.5686997873824735,4.617393841469972,3.118255987131685
cg03764506,chr11:64072089,3.1558399943639515,1.77884903319756,1.5127606712969164,1.0813508742765299
cg03780486,chr11:6817280,1.0964889168144758,0.8691979057325092,0.669904788013111,0.3275868334526433
cg03794550,chr11:22646597,3.5200918820730767,1.0694411309282679,1.8368225186840257,1.3013827622382719
cg03805364,chr11:117015176,3.230757489317373,1.732919330162895,1.0980228643464922,0.5981264611580722
cg03805684,chr11:61561219,0.9153985980517252,0.9969809056814769,0.7228709984004051,1.078370749801769
cg03818682,chr11:1213459,1.4683998502103468,1.177605864041464,0.48589383916664597,0.9411677926258554
cg03822011,chr11:22646721,4.215858565007065,1.1259228532153769,1.9452966317868887,1.3551121939744735
cg03826976,chr11:7695433,2.951913629089508,1.135647104119422,2.3094780807780504,1.2218931011130982
cg03830408,chr11:126173650,3.4271129224068506,1.517031218048343,2.121164162854601,1.2276373081225112
cg03856801,chr11:116709138,0.30512034751827877,0.7447253369036458,0.8321648457103834,0.7298423904284574
cg03885639,chr11:124481310,0.8506603510748418,0.34181351365145307,0.37501740626563457,0.3342668828821539
cg03887787,chr11:65647532,0.6352739940557693,0.36830221941494884,0.7454702753081286,0.9754095778352304
cg03898365,chr11:6897491,0.8258640132937348,1.6028424960716705,0.901909089445176,1.320143135408511
cg03908676,chr11:10590282,1.7899983415282574,0.6518736827254593,2.525767984235673,1.4968782355660513
cg03922337,chr11:14380918,2.372446894348411,1.072887810091128,1.1848711207917801,1.5743985497148851
cg03923934,chr11:133402230,0.3501674895571949,0.3995974402772518,0.2317930219458077,0.2838380094478255
cg03943509,chr11:64529061,0.9175051125950944,0.46870509421736223,0.8616963617522223,0.6076266551181265
cg03950669,chr11:111957582,7.595167673139501,1.4594901034659578,2.3967209733335157,1.3903779530168472
cg04011872,chr11:1968980,2.0717054849253627,1.2788706444148115,1.1000000022890561,0.6442076056972703
cg04048249,chr11:116700556,1.4235373329640624,0.5355642404490872,0.7003448401900598,0.5820042384681559
cg04096767,chr11:32449450,0.7406195926101428,0.9160729023137889,0.6135153648561967,0.41718818094962257
cg04112019,chr11:2165136,1.0959432413453176,1.0833955279312228,0.8133874849934233,0.6578030596647476
cg04114315,chr11:46868224,1.2441756092104828,0.8973922707196186,1.2929286776932696,1.078251339996842
cg04172043,chr11:65430868,5.534439617261625,1.5978272419023394,1.5014893735138852,0.9081793009788913
cg04197135,chr11:65769867,2.8805191779969044,2.297900204052057,1.370342467788449,0.9461219231981292
cg04209631,chr11:93474517,2.238392698497249,1.8184502442876003,1.0934636888658613,0.6642884579011032
cg04237003,chr11:61522002,2.90357455886213,1.9028859424620792,1.5363133898994275,0.5872419227537075
cg04280758,chr11:96076485,2.730029006254049,1.1352822186049083,1.1510573838119793,0.6293522228215104
cg04303269,chr11:95523144,1.77490808407862,1.933644350627414,0.9638330949809486,0.7025365620628556
cg04345475,chr11:6501591,1.4462838375063014,0.9227201397579508,0.661786361897081,0.909862769214887
cg04353769,chr11:59951557,0.688242369310517,0.9193079112622506,0.8672001995796574,0.5432025954833352
cg04388983,chr11:72929844,0.6719904262526077,0.4301081840088243,0.35113531313929475,0.10286157461175895
cg04410834,chr11:119019845,1.5828926911080567,0.6926363109799097,1.276870868672754,0.7242371525401784
cg04438497,chr11:68519252,1.8828608230165116,1.3270498734162632,0.6599667320524962,0.8216115165306743
cg04444006,chr11:47198757,2.389635216862781,1.795090167005163,1.1898975056454428,0.4595578324021841
cg04456238,chr11:32450104,0.7585291559262168,0.7220357620805279,0.37933384153313765,0.8472803987172476
cg04464446,chr11:68452845,2.1661762825197117,1.1150120694441095,1.0636595489824205,1.5591102226119387
cg04480914,chr11:64692198,2.6672442604478754,2.891674479715842,1.4343460352343513,0.5864469081237726
cg04531254,chr11:120195822,3.1530466912095982,1.293645041987783,1.6043077976329072,3.0179192680967715
cg04541078,chr11:118442899,1.4873943785182258,0.6555093015146969,1.007623989608817,1.143960202052409
cg04574442,chr11:77850977,2.3409758054110177,1.7452444794617983,2.3166125397432475,1.8233349926751155
cg04581377,chr11:107730489,1.670453506514913,1.5822231087304113,1.8248580518803394,1.4027827897868548
cg04622802,chr11:27015872,1.3291419943669194,0.7294044461928104,0.24145967856123857,0.13993382037726423
cg04663194,chr11:66315239,1.1386630236359307,0.5283488784347686,0.6680893554651827,0.7330241851378557
cg04680304,chr11:4116184,2.458917827603228,1.5050849413633942,1.5480266570153083,0.5230585010420354
cg04717045,chr11:69468789,1.3381918233231713,0.6050242135055047,0.5376765073980774,0.30061162502837
cg04719766,chr11:2542580,0.7736843171856944,0.8264890072351679,0.6144238148544198,0.6159651590107088
cg04754011,chr11:60623144,1.303706581455811,0.8201331410027501,0.8700764556775367,1.0149426220955695
cg04780126,chr11:65029484,2.7517285248882457,1.5238726577556638,1.1633967831545042,0.7009886271712786
cg04790829,chr11:76494705,4.326630606021072,1.9524306772355724,3.165739890940469,2.115996990715179
cg04824341,chr11:73587915,3.378801005736848,1.5627145639381503,1.0807420187757497,1.0628740406987673
cg04853958,chr11:3013544,2.021330823178898,0.9142470590380064,0.5088612731834153,0.5149168818445872
cg04898797,chr11:64570331,1.8111901867419407,1.1359067794093467,1.115089301010617,0.8438819697372931
cg04910299,chr11:118306353,3.642938748856732,1.6085086788917122,1.6299488538518512,0.8520418723622463
cg04936930,chr11:112096887,2.4748515290512407,1.1116929468965888,1.4868125934850545,0.9062431670186526
cg04946535,chr11:65627070,2.5908561661059126,2.240680142531074,0.9855830446443058,0.6733941122183479
cg04949741,chr11:65640486,1.9787040568349368,0.5470289787523764,0.5140403997004404,0.5094356141297003
cg04964702,chr11:119076556,2.5112913239031958,1.1107255144606802,1.1368012000200458,0.7604212986114911
cg04984200,chr11:1784980,2.4287348227607937,1.0229789045386184,1.8657844198909483,1.2105289789803901
cg04985144,chr11:66488638,0.8044183568615568,0.7149947237715757,0.4983519468075617,0.4489986267210242
cg04988423,chr11:44331577,7.5780248404143755,2.0046652652081707,3.541931186233673,0.6821015208885259
cg05038053,chr11:47270240,2.231120769073838,1.602400328750325,1.2778999231699995,0.6778271089765496
cg05059825,chr11:62495950,1.8402898536804608,1.2252028716769896,1.1639654621519055,0.9555716430605795
cg05072951,chr11:64949398,2.289565336674526,2.0925500717692245,1.6213556611329838,0.5012061609294349
cg05079045,chr11:6440803,4.818958097562528,1.8926319062263888,2.0767828979694336,3.3330339935057776
cg05086873,chr11:208948,3.2340046015760846,0.927994141740692,0.5479828677421199,0.7096897452846727
cg05087948,chr11:66336197,10.09336970334041,1.7376439094246177,3.9826335704832005,1.3634533920787517
cg05090725,chr11:107799287,4.30134242891968,1.000949428488786,2.044560820756113,1.858228237997564
cg05164185,chr11:69456412,3.070133840651286,0.9585122977037382,1.2225210706789298,0.800671774698909
cg05181279,chr11:11982794,0.5459991524790291,0.5872165846854374,0.3707184291019701,0.9186397018166551
cg05185584,chr11:17410182,1.929659004520597,0.45568688589141254,0.9920984029472617,1.305414455192642
cg05193832,chr11:128736844,0.6229297897762194,0.3533974924586955,0.6660711488818885,0.8818667734650305
cg05205664,chr11:73694566,6.552295570658924,3.913444044584051,2.3158689437067124,1.2019036673845496
cg05222924,chr11:32450486,0.595997280759407,0.643627905117306,0.38736047248293337,0.12488072209450372
cg05225390,chr11:113644407,2.387991152796662,1.7680878084793947,1.2034021693274861,0.77660333946756
cg05236037,chr11:123612483,2.210601876650071,1.326405854593786,1.2360903225337478,1.1389330126846817
cg05244766,chr11:67350499,2.266588895398185,0.8989701496060947,2.0366505979005236,1.4610658775541254
cg05322222,chr11:66059064,0.6521518269084635,0.5320407725183149,0.2986385279899449,0.03377301727149849
cg05339305,chr11:65657822,4.981552221234005,1.527772146567442,1.5275373325086294,1.2610648880872941
cg05367858,chr11:10562295,1.6326604443892576,1.1028377305242487,1.4418078259636933,0.7512578574796567
cg05393484,chr11:6818466,0.5205058672481642,0.7058563239853876,0.6765966803355704,0.6662702237132779
cg05418487,chr11:2466889,1.0069524960922185,0.720193562885175,0.5383013986292623,0.7730302204217697
cg05433460,chr11:46720913,0.7646029711215573,0.48718713060430163,0.5643431669161504,0.8574595773903806
cg05463705,chr11:9482308,1.189926839417353,2.18218245336837,0.8127614452951865,0.9591149131110184
cg05492113,chr11:8060332,0.5177954851912144,1.0552527152392037,0.46261800676955844,0.5884218326679191
cg05500015,chr11:89867819,1.744735821821446,2.933931978414778,2.151321825838446,1.4416230240664873
cg05501357,chr11:33308269,0.9785610354897982,1.0362396915060028,0.8012759115481912,0.9898208012604653
cg05532892,chr11:14666436,1.956227707743942,1.2465175849541168,1.6332045393691692,1.0900412982241472
cg05585544,chr11:47624801,1.9077508494146447,2.1596857366567837,1.4423410935592176,1.5317490499215827
cg05650764,chr11:68227812,2.688172036424242,2.322648401272267,1.2744868330824701,0.5154071074174229
cg05656180,chr11:2890258,2.5578460795920983,0.7852821438538463,1.0502386270764463,0.8183397250877057
cg05671350,chr11:74022348,2.356257726724011,0.9533078339777683,0.9429264614112359,1.019355982244758
cg05697249,chr11:111789693,1.2328752656827247,1.5469716730855052,0.9414472813320873,1.568121663055515
cg05739825,chr11:125439882,1.8523182272911072,1.4430054069457208,1.309779655755012,1.5427183767506607
cg05751148,chr11:67204799,1.528894140238774,3.3465686575730245,0.48551705611539897,0.851342998537934
cg05782292,chr11:628318,0.8350620449629805,0.24014688199595025,0.4194096981958855,1.0556151828266438
cg05788526,chr11:95656876,1.5260026845848769,0.8310408018473675,1.661369378132713,1.506274963703536
cg05812599,chr11:72146256,0.5695461633794028,0.45558690668044244,0.7072193217545079,1.065191374455307
cg05840031,chr11:31832353,2.6157591701520055,0.9734826223214071,1.4757433640689326,1.9771241084893147
cg05862431,chr11:116644198,1.8137896303226824,1.3115805002519318,2.178408578149696,1.6484877030153822
cg05912121,chr11:2193034,0.13183272286246245,1.1710072978773616,0.8092003234306773,0.330874765082785
cg05921324,chr11:116694114,2.150799597736606,0.7135298211972909,0.5779358597467665,0.4209913474663237
cg05945622,chr11:66056944,1.996625754081103,0.6886818717394089,1.1281645637646578,0.7573139896416604
cg05953243,chr11:26743425,0.8562260378625922,0.45614389945146744,0.7301831886060814,0.0
cg05998426,chr11:66103925,1.3308316067864472,1.3972197583785972,0.9252886051251704,0.6992608953889766
cg06023257,chr11:78129396,2.1867718479579823,1.1304389760827185,2.261960571543534,1.7987592493804019
cg06066303,chr11:60197138,0.9417354060230112,1.2393753974515007,0.39802706095754653,0.8444988113686331
cg06131936,chr11:3187271,1.2567941657176933,0.800177425592023,0.7131216231724271,0.9527472534827758
cg06142324,chr11:124805538,0.7868735243257442,0.959065205810076,0.8130522481818448,0.6221907136223263
cg06147863,chr11:47400113,2.649443245885378,3.01924392053314,2.7657788977064097,0.7180871292391323
cg06148175,chr11:67418148,6.175660975258844,3.1850400155321914,2.6575145305243515,3.3095898533105257
cg06171787,chr11:59578490,2.010877422263795,2.3407954402695275,1.1863916502926415,0.7884735203443323
cg06185738,chr11:22359868,1.0690090897077338,0.5317051272439838,0.46280394096921507,0.26698289551491156
cg06197492,chr11:2016605,0.9172423012238785,0.9723536725204782,0.6350453336562897,1.1860714009277837
cg06200697,chr11:57528838,1.3250269378509902,1.0159953468458314,0.9432055371955148,1.2244136697633605
cg06204948,chr11:63656090,2.6473232607294497,1.0803509766324202,1.4330749355646737,1.022642819066892
cg06211616,chr11:2923659,2.2617743221898925,1.5841801026812812,1.8323133679994026,1.0898664343981375
cg06233503,chr11:2812674,0.7593775859051511,0.5004142131145458,0.644378823495268,0.43854709426661087
cg06233985,chr11:5249528,0.8044500605126569,0.9453622964106296,1.1620475805905692,0.9555983800543216
cg06235429,chr11:67373114,2.072556670913078,0.9783659626792494,1.8081417874505097,0.8438342149715471
cg06236748,chr11:71935846,2.2187977346993444,1.0490802929288432,0.8711233415880109,0.641669475452561
cg06240542,chr11:61129344,2.96251729569233,1.3727830395734222,1.3025131164643533,0.8931096992885086
cg06263495,chr11:2292004,1.684976265020204,1.3394424989633726,1.8075794629622577,0.6669753671732924
cg06276114,chr11:102217591,2.236746947366995,1.2766478564079267,1.9542525429975361,0.8961980534610605
cg06285486,chr11:65729635,1.2152591435392004,0.8267121429455251,0.4855851875873575,0.4479464558498966
cg06290096,chr11:118475984,1.2784619024418238,1.1263033658489028,1.2165471759817548,0.5117030677355435
cg06295856,chr11:14993642,0.8390691844453836,0.442487608241916,0.9080226957946644,1.4833589283159545
cg06349174,chr11:3877476,1.2777197812858068,0.9444780796394681,1.2270585250973405,0.760334212658114
cg06353345,chr11:5322976,0.610305355522698,0.5783061592507541,0.7598951900391805,0.6263918499102319
cg06378107,chr11:100863057,0.568894487924112,0.5242669581623743,0.6251331769171499,0.7114628989648938
cg06384026,chr11:70117429,2.856961975965714,0.9420684288044523,1.690893093249447,1.5128488999947052
cg06417962,chr11:507970,1.7082981268812594,1.0456002543394702,1.026419548173795,1.0723264508711132
cg06418878,chr11:116643266,2.2409626328737065,1.2148639648186597,0.9858847394251169,0.9947067060672732
cg06465194,chr11:120531034,2.0643207307468328,0.8504331202578366,1.2791523145618582,1.4364217146673701
cg06491116,chr11:118122715,1.6457568032485885,1.280950304798949,1.4841827944924408,1.149711837197777
cg06493930,chr11:22689814,0.4104320219627342,1.2711484160952438,0.853250253081619,1.2063981221055151
cg06513075,chr11:34126714,1.6658114946988456,1.2922517945641592,1.6609493972654652,0.7304576553608711
cg06516124,chr11:32450591,0.8128669542861996,0.6328816197979777,0.3635502988263556,0.13910498665157994
cg06516650,chr11:82783039,3.015458736336439,1.9411488327004962,1.5136209705524017,0.6799057856610886
cg06531741,chr11:113775450,0.7247606250561978,2.05738315499037,1.802165700610439,2.6919358516869103
cg06539449,chr11:69461008,1.1399090545730401,0.6818025975007369,0.31451269441709256,0.12295074757197849
cg06567423,chr11:125462867,1.4121582945088793,1.290733989114476,0.8997135160867116,0.8777043380196256
cg06598256,chr11:63988554,0.751392725399902,0.5993605212975024,0.3706621450379008,0.2810386770086693
cg06601473,chr11:33694151,0.43463711890199236,0.6402830874682067,0.6115305035042942,0.6193284025959244
cg06607866,chr11:67250809,21.819943942928553,4.979611704474375,6.465279089245119,3.32386876520076
cg06622725,chr11:45939917,2.669649124294148,1.197020648572213,1.0219670320092293,0.6638544903431748
cg06632528,chr11:63993432,3.010402761789926,1.4279459616787118,1.0912117947664046,0.9919375270382127
cg06675341,chr11:20408613,1.140795586486707,1.3357050861800994,0.871913044307,1.0951382018384197
cg06698742,chr11:85359218,1.7513142455545745,1.3385877503718522,1.2743452118519238,1.1817523663180725
cg06714705,chr11:7506940,1.1143913697126202,0.8185249088039422,0.9871980576146571,0.6247638259965582
cg06719391,chr11:2554330,3.7349168323816504,0.8807925642874472,1.77851427820258,0.8556161365306882
cg06763078,chr11:17756761,0.8549353591819059,1.096896817782276,1.4317774779332844,0.1351362393978528
cg06780358,chr11:48003065,1.4815153739696132,1.3771496111169421,2.397321446280824,1.032668899122319
cg06781209,chr11:61594997,0.69630478861326,0.7147442362552272,0.5227011486404852,0.4829313460728177
cg06790862,chr11:30601783,0.5001038196229578,0.3809803866240152,0.39615277166564267,0.5358243765230488
cg06791867,chr11:44880944,0.8610204215953475,0.833779501090026,0.4730998781182225,0.37675517306958056
cg06806711,chr11:60223291,0.6530221288935502,0.5997429148960589,0.6155184295557978,0.9870558300815021
cg06817264,chr11:66335649,2.845598367384247,0.871146585021233,0.8851141157441603,0.25872466406620054
cg06825142,chr11:637170,0.29626923740058764,0.43448705566196966,0.044820548608861956,0.0
cg06905862,chr11:6640837,1.6528185817071626,0.7391594556947598,0.8395654343607419,0.39870000078791096
cg06908474,chr11:34460516,2.823977701681808,1.8323332659918767,1.7626914642100917,0.8837605242122736
cg06910048,chr11:111945509,1.2483618702377166,1.0457378506957742,0.9386497261815535,1.0952375560924597
cg06921282,chr11:536299,2.1832060522569385,0.6305382026178283,1.0916512972696166,1.1867239369715836
cg06938878,chr11:15094364,0.4891101349321684,0.5066813428948942,0.5369954338840713,0.8140824386603814
cg06950730,chr11:117069479,0.823713818987706,0.55296952847828,0.7662702030374522,0.860613577532352
cg06980460,chr11:49230548,0.4270306072032957,0.3275223610704379,0.432527432492249,0.2686968424968291
cg07005513,chr11:61595956,1.1030418007748382,0.3624530143274036,0.3231241900724663,0.6282995149233097
cg07013734,chr11:101454683,0.7032161701349844,0.7806242814385088,0.22298720496662536,0.3336845748591007
cg07022885,chr11:46638638,1.456741713823523,1.416002592838316,1.0533661100632532,0.6491505224211258
cg07060572,chr11:96076205,0.9149109954176996,1.3969812165769258,1.6068316979003963,1.3132258361748923
cg07091552,chr11:73721170,1.9125057824531992,1.504362268192215,1.4097228403995161,2.230107833322444
cg07153965,chr11:125552087,1.1929083612197058,0.7017664170621933,0.455937160072184,0.49060828552727687
cg07196761,chr11:73586776,0.5928087814564716,1.214180663859755,1.384608542829975,0.9407480055851829
cg07220939,chr11:64358617,0.4852609326714589,0.5557238414251894,0.6314636427268125,0.6079516600343652
cg07221454,chr11:60552841,0.8212474388374652,0.806038398620791,1.216348423327591,0.7495158658806522
cg07237830,chr11:62474725,1.0058624621787273,0.667342347731614,0.9182508952005248,1.2043485521081083
